"Team","idseason","Player","Fixture","Game","idgame","Season","Phase","Round","Home_Away","Against","Position","Minutes played","Goals","Assists","Yellow card","Red card","Shots on target","Shots off target","Shots blocked","Dribble attempts","Dribble attempts succ","Penalty won","Big chances missed","Penalty miss","Hit woodwork","Defensive actions","Clearances","Blocked shots","Interceptions","Total tackles","Dribbled past","Penalty committed","Own goals","Last man tackle","Error led to shot","Clearance off line","Error led to goal","Touches","Accurate passes","Total passes","Accurate passes(%)","Key passes","Total Crosses","Accurate Crosses","Total Long balls","Accurate Long balls","Big chances created","Duels","Duels won","Ground duels","Ground duels won","Aerial duels","Aerial duels won","Possession lost","Fouls","Was fouled","Offsides","Saves","Punches","Runs out","Runs out succ","High claims","Saves from inside box","Penalties saved","Dribble(%)","Passes(%)","Crosses(%)","Long balls(%)","Duels(%)","Ground duels(%)","Aerial duels(%)","Runs out(%)","Result"
"Olympiacos FC","14_4_2022-2023","In-Beom Hwang",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","M",81,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,106,91,97,"(94%)",1,1,0,11,9,0,3,2,3,2,0,0,10,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.938,0,0.818,0.667,0.667,NA,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","Youssef El Arabi",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","F",71,0,1,0,0,1,1,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,24,10,12,"(83%)",3,0,0,0,0,1,2,0,2,0,0,0,7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.833,NA,NA,0,0,NA,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","Athanasios Androutsos",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","M",68,0,0,0,0,0,0,0,2,1,0,0,0,0,7,0,0,5,2,0,0,0,0,0,0,0,72,44,49,"(90%)",0,2,0,4,4,0,5,4,5,4,0,0,9,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.898,0,1,0.8,0.8,NA,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","Kostas Fortounis",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","M",90,2,0,0,0,4,1,1,1,1,0,0,0,0,5,1,0,1,3,1,0,0,0,0,0,0,87,57,68,"(84%)",2,0,0,7,5,1,8,6,8,6,0,0,15,0,2,0,NA,NA,NA,NA,NA,NA,NA,1,0.838,NA,0.714,0.75,0.75,NA,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","Garry Rodrigues",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","F",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,"(100%)",2,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","Pajtim Kasami",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","M",19,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25,16,22,"(73%)",0,0,0,1,1,0,2,2,1,1,1,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.727,NA,1,1,1,1,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","Oleg Reabciuk",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","D",81,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,62,42,47,"(89%)",0,3,1,0,0,0,5,4,5,4,0,0,8,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0.894,0.333,NA,0.8,0.8,NA,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","James Rodriguez",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","F",71,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,67,76,"(88%)",0,1,0,6,3,0,4,1,4,1,0,0,15,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.882,0,0.5,0.25,0.25,NA,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","Cedric Bakambu",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","F",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"(100%)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","Andreas Ndoj",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","D",90,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,66,58,61,"(95%)",0,0,0,5,4,0,2,1,1,0,1,1,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.951,NA,0.8,0.5,0,1,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","Marcelo",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","D",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,11,"(64%)",0,2,0,4,2,0,0,0,0,0,0,0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.636,0,0.5,NA,NA,NA,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","Panagiotis Retsos",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,6,1,0,0,0,0,0,0,0,90,70,79,"(89%)",0,0,0,10,7,0,5,2,3,1,2,1,9,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.886,NA,0.7,0.4,0.333,0.5,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","Yann M'Vila",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","M",90,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,1,0,0,0,0,0,0,0,102,85,92,"(92%)",0,0,0,4,3,0,4,1,3,1,1,0,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.924,NA,0.75,0.25,0.333,0,NA,"Draw"
"Olympiacos FC","14_4_2022-2023","Pep Biel",14,4,"14_4","2022-2023","Regular Season","Second Round","Away","PAS Giannina","M",90,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,40,21,24,"(88%)",1,2,1,0,0,0,8,3,8,3,0,0,12,1,2,0,NA,NA,NA,NA,NA,NA,NA,0,0.875,0.5,NA,0.375,0.375,NA,NA,"Draw"
"Olympiacos FC","15_2_2022-2023","In-Beom Hwang",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","M",90,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,109,96,101,"(95%)",1,0,0,7,5,0,5,2,4,1,1,1,8,3,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.95,NA,0.714,0.4,0.25,1,NA,"Win"
"Olympiacos FC","15_2_2022-2023","James Rodriguez",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","M",72,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,73,52,60,"(87%)",2,3,2,4,3,1,5,4,5,4,0,0,11,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0.867,0.667,0.75,0.8,0.8,NA,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Youssef El Arabi",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","F",63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19,12,15,"(80%)",0,0,0,0,0,0,5,1,3,1,2,0,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,0.2,0.333,0,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Kostas Fortounis",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","M",63,0,1,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,58,37,41,"(90%)",2,3,0,3,2,0,8,2,8,2,0,0,14,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0.902,0,0.667,0.25,0.25,NA,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Garry Rodrigues",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","F",27,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,4,8,"(50%)",1,1,1,1,0,0,2,1,2,1,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.5,1,0,0.5,0.5,NA,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Alexandros Paschalakis",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22,17,17,"(100%)",0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,NA,1,NA,1,NA,NA,NA,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Marcelo",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","D",19,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,24,13,16,"(81%)",0,1,0,2,1,0,4,0,4,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.812,0,0.5,0,0,NA,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Pep Biel",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","M",90,1,0,0,0,2,1,0,4,4,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,58,31,42,"(74%)",2,4,1,0,0,0,10,7,10,7,0,0,15,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0.738,0.25,NA,0.7,0.7,NA,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Giorgos Masouras",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","M",18,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13,8,8,"(100%)",1,0,0,0,0,0,3,2,2,1,1,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.667,0.5,1,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Oleg Reabciuk",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","D",71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,54,37,39,"(95%)",1,4,1,0,0,0,5,5,3,3,2,2,6,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.949,0.25,NA,1,1,1,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Cedric Bakambu",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","F",27,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,"(100%)",0,0,0,0,0,0,2,1,1,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.5,0,1,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Andreas Ndoj",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,57,51,53,"(96%)",0,0,0,5,4,0,3,2,0,0,3,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.962,NA,0.8,0.667,NA,0.667,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Sokratis",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,72,61,65,"(94%)",0,0,0,7,5,0,5,3,3,1,2,2,5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.938,NA,0.714,0.6,0.333,1,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Yann M'Vila",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","M",80,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0,4,1,1,0,0,0,0,0,0,97,85,85,"(100%)",0,1,0,6,6,0,8,4,5,2,3,2,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0.5,0.4,0.667,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Athanasios Androutsos",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","D",90,0,0,1,0,0,0,0,1,1,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,66,44,52,"(85%)",1,3,1,6,3,0,6,4,3,2,3,2,10,2,1,0,NA,NA,NA,NA,NA,NA,NA,1,0.846,0.333,0.5,0.667,0.667,0.667,NA,"Win"
"Olympiacos FC","15_2_2022-2023","Diadie Samassekou",15,2,"15_2","2022-2023","Regular Season","Second Round","Home","Asteras Aktor","M",10,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,11,9,9,"(100%)",0,0,0,0,0,0,3,2,3,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.667,0.667,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","James Rodriguez",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","M",84,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85,64,74,"(86%)",4,5,2,13,11,0,4,0,4,0,0,0,15,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.865,0.4,0.846,0,0,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Oleg Reabciuk",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","D",90,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,2,2,0,0,0,0,0,0,0,80,56,58,"(97%)",1,2,1,1,1,0,9,6,8,5,1,1,7,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0.966,0.5,1,0.667,0.625,1,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Alexandros Paschalakis",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,13,"(92%)",0,0,0,6,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,NA,0.923,NA,0.833,NA,NA,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Rodinei",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","D",90,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,74,40,46,"(87%)",0,5,0,0,0,0,5,0,5,0,0,0,18,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.87,0,NA,0,0,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Yann M'Vila",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","M",90,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,112,104,107,"(97%)",1,0,0,10,8,0,2,2,2,2,0,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.972,NA,0.8,1,1,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","In-Beom Hwang",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","M",84,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,114,96,103,"(93%)",2,0,0,5,3,0,10,5,10,5,0,0,10,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.932,NA,0.6,0.5,0.5,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Youssef El Arabi",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","F",17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,"(100%)",1,0,0,0,0,1,2,0,2,0,0,0,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Kostas Fortounis",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","M",66,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,33,38,"(87%)",0,3,0,7,6,0,6,2,6,2,0,0,15,0,2,0,NA,NA,NA,NA,NA,NA,NA,0,0.868,0,0.857,0.333,0.333,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Cedric Bakambu",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","F",73,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,12,14,"(86%)",1,0,0,0,0,0,6,3,4,2,2,1,5,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.857,NA,NA,0.5,0.5,0.5,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Andreas Ndoj",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","D",90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,48,"(96%)",0,0,0,2,2,0,1,0,1,0,0,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.958,NA,1,0,0,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Andreas Bouchalakis",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","M",11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,"(67%)",0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.667,NA,NA,0,0,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Garry Rodrigues",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","F",16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,2,5,"(40%)",0,2,0,0,0,0,2,1,2,1,0,0,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0,NA,0.5,0.5,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Giorgos Masouras",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","M",24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,7,"(71%)",1,2,0,0,0,0,1,0,1,0,0,0,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.714,0,NA,0,0,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Diadie Samassekou",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","M",11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,10,"(90%)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Sokratis",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,71,61,66,"(92%)",0,0,0,5,3,0,3,2,1,0,2,2,6,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.924,NA,0.6,0.667,0,1,NA,"Win"
"Olympiacos FC","16_4_2022-2023","Pep Biel",16,4,"16_4","2022-2023","Regular Season","Second Round","Away","Ionikos","M",74,0,0,0,0,0,0,1,3,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,50,27,33,"(82%)",1,1,0,4,1,0,8,4,8,4,0,0,16,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.667,0.818,0,0.25,0.5,0.5,NA,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Cedric Bakambu",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","F",72,1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,9,12,"(75%)",3,0,0,1,1,0,6,2,2,1,4,1,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.75,NA,1,0.333,0.5,0.25,NA,"Win"
"Olympiacos FC","17_3_2022-2023","In-Beom Hwang",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","M",90,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,1,3,1,0,0,0,0,0,0,75,55,60,"(92%)",2,1,0,5,5,0,9,5,8,4,1,1,10,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.917,0,1,0.556,0.5,1,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Sokratis",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,0,0,0,0,0,0,0,59,45,52,"(87%)",0,0,0,6,3,0,6,4,4,2,2,2,8,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.865,NA,0.5,0.667,0.5,1,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Diadie Samassekou",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","M",23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,23,14,17,"(82%)",1,0,0,2,1,0,4,4,4,4,0,0,4,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.824,NA,0.5,1,1,NA,NA,"Win"
"Olympiacos FC","17_3_2022-2023","James Rodriguez",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","M",67,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,55,41,47,"(87%)",1,0,0,3,2,1,3,2,2,1,1,1,7,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.872,NA,0.667,0.667,0.5,1,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Kostas Fortounis",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","M",72,0,0,0,0,0,1,1,2,1,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,57,27,37,"(73%)",1,2,1,3,2,0,8,5,8,5,0,0,16,0,2,0,NA,NA,NA,NA,NA,NA,NA,0.5,0.73,0.5,0.667,0.625,0.625,NA,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Rodinei",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","D",90,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,53,38,45,"(84%)",0,2,0,2,1,0,1,1,1,1,0,0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.844,0,0.5,1,1,NA,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Youssef El Arabi",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","F",18,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,9,"(89%)",0,0,0,1,1,0,1,0,1,0,0,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.889,NA,1,0,0,NA,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Pep Biel",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","M",90,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,27,33,"(82%)",1,2,0,1,0,0,0,0,0,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.818,0,0,NA,NA,NA,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Giorgos Masouras",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","M",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,"(100%)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Yann M'Vila",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","M",78,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,2,1,0,0,0,0,0,0,0,67,56,58,"(97%)",1,0,0,8,6,0,3,2,2,1,1,1,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.966,NA,0.75,0.667,0.5,1,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Oleg Reabciuk",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","D",66,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,42,26,30,"(87%)",1,2,1,1,0,1,4,3,3,2,1,1,6,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.867,0.5,0,0.75,0.667,1,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Alexandros Paschalakis",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","G",90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,32,15,19,"(79%)",0,0,0,8,4,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,1,2,0,NA,0.789,NA,0.5,NA,NA,NA,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Andreas Ndoj",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","D",90,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,1,2,0,0,0,0,0,0,0,71,50,59,"(85%)",0,0,0,9,4,0,3,2,3,2,0,0,9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.847,NA,0.444,0.667,0.667,NA,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Marcelo",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","D",24,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,15,21,"(71%)",0,0,0,2,1,0,3,2,3,2,0,0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0.714,NA,0.5,0.667,0.667,NA,NA,"Win"
"Olympiacos FC","17_3_2022-2023","Pajtim Kasami",17,3,"17_3","2022-2023","Regular Season","Second Round","Away","Volos NFC","M",12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,8,10,"(80%)",0,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0,0,0,NA,NA,"Win"
"Olympiacos FC","18_5_2022-2023","Kostas Fortounis",18,5,"18_5","2022-2023","Regular Season","Second Round","Home","Aris Thessaloniki","M",45,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,41,22,28,"(79%)",0,3,0,3,2,0,7,4,7,4,0,0,13,1,2,0,NA,NA,NA,NA,NA,NA,NA,0,0.786,0,0.667,0.571,0.571,NA,NA,"Win"
